,x_a,x_b,y_a,y_b,Gmix,Hull_Gmix
55,0.08341666666666667,0.9165833333333333,0.20839166666666664,0.7916083333333332,-7.029574890443467,-7.120208511154103
56,0.08341666666666667,0.9165833333333333,0.25005,0.74995,-7.410559209850874,-7.518359723539326
57,0.08341666666666667,0.9165833333333333,0.2917083333333333,0.7082916666666667,-7.695574476865847,-7.820541883532099
58,0.08341666666666667,0.9165833333333333,0.33336666666666664,0.6666333333333333,-7.903296249702336,-8.045430549346378
59,0.08341666666666667,0.9165833333333333,0.375025,0.624975,-8.04658119261434,-8.205882385236189
60,0.08341666666666667,0.9165833333333333,0.4166833333333333,0.5833166666666666,-8.134228566278647,-8.310696651878295
61,0.08341666666666667,0.9165833333333333,0.45834166666666665,0.5416583333333334,-8.171978638115306,-8.365613616692741
62,0.08341666666666667,0.9165833333333333,0.5,0.5,-8.163080831259226,-8.37388270281447
63,0.08341666666666667,0.9165833333333333,0.5416583333333334,0.45834166666666665,-8.10858789011591,-8.336556654648945
64,0.08341666666666667,0.9165833333333333,0.5833166666666666,0.4166833333333333,-8.007447070279856,-8.252582727790704
65,0.08341666666666667,0.9165833333333333,0.624975,0.375025,-7.856408948616167,-8.118711499104808
66,0.08341666666666667,0.9165833333333333,0.6666333333333333,0.33336666666666664,-7.64973325770476,-7.9292027011712
67,0.08341666666666667,0.9165833333333333,0.7082916666666667,0.2917083333333333,-7.378620736868886,-7.675257073313123
68,0.08341666666666667,0.9165833333333333,0.74995,0.25005,-7.03021472185452,-7.344017951276551
69,0.08341666666666667,0.9165833333333333,0.7916083333333332,0.20839166666666664,-6.585839654447707,-6.916809776847542
70,0.08341666666666667,0.9165833333333333,0.8332666666666666,0.16673333333333332,-6.017718890312457,-6.365855905690087
71,0.08341666666666667,0.9165833333333333,0.874925,0.125075,-5.282213362122803,-5.647517270478237
72,0.08341666666666667,0.9165833333333333,0.9165833333333333,0.08341666666666667,-4.303383982282771,-4.685854783616
73,0.08341666666666667,0.9165833333333333,0.9582416666666667,0.041758333333333335,-2.9189013728467437,-3.31853906715777
74,0.08341666666666667,0.9165833333333333,0.9999,0.0001,-0.36903282905934365,-0.7858374163481701
75,0.125075,0.874925,0.0001,0.9999,-0.7350367763094408,-1.1155799828265154
76,0.125075,0.874925,0.041758333333333335,0.9582416666666667,-3.2057845474324473,-3.6206615399051154
77,0.125075,0.874925,0.08341666666666667,0.9165833333333333,-4.511146384204068,-4.960357162632329
78,0.125075,0.874925,0.125075,0.874925,-5.410854991379704,-5.894399555763567
79,0.125075,0.874925,0.16673333333333332,0.8332666666666666,-6.067239746904953,-6.585118097244414
80,0.125075,0.874925,0.20839166666666664,0.7916083333333332,-6.556239738375801,-7.108451874670854
81,0.125075,0.874925,0.25005,0.74995,-6.921494033118208,-7.508039955368866
82,0.125075,0.874925,0.2917083333333333,0.7082916666666667,-7.190779275468177,-7.811658983674428
83,0.125075,0.874925,0.33336666666666664,0.6666333333333333,-7.382771023639641,-8.037984517801497
84,0.125075,0.874925,0.375025,0.624975,-7.510325941886649,-8.199873222004097
85,0.125075,0.874925,0.4166833333333333,0.5833166666666666,-7.582243290885945,-8.306124356958993
86,0.125075,0.874925,0.45834166666666665,0.5416583333333334,-7.604263338057585,-8.362478190086227
87,0.125075,0.874925,0.5,0.5,-7.579635506536498,-8.372184144520745
88,0.125075,0.874925,0.5416583333333334,0.45834166666666665,-7.509412540728167,-8.336294964668008
89,0.125075,0.874925,0.5833166666666666,0.4166833333333333,-7.392541696227116,-8.253757906122557
90,0.125075,0.874925,0.624975,0.375025,-7.22577354989841,-8.12132354574945
91,0.125075,0.874925,0.6666333333333333,0.33336666666666664,-7.003367834321992,-7.93325161612863
92,0.125075,0.874925,0.7082916666666667,0.2917083333333333,-6.71652528882111,-7.6807428565833415
93,0.125075,0.874925,0.74995,0.25005,-6.352389249141737,-7.350940602859558
94,0.125075,0.874925,0.7916083333333332,0.20839166666666664,-5.892284157069909,-6.925169296743339
95,0.125075,0.874925,0.8332666666666666,0.16673333333333332,-5.30843336826965,-6.375652293898674
96,0.125075,0.874925,0.874925,0.125075,-4.557197815414984,-5.658750526999612
97,0.125075,0.874925,0.9165833333333333,0.08341666666666667,-3.562638410909944,-4.698524908450164
98,0.125075,0.874925,0.9582416666666667,0.041758333333333335,-2.1624257768089095,-3.3326460603047243
99,0.125075,0.874925,0.9999,0.0001,0.4031727916435077,-0.8013812778079124
100,0.16673333333333332,0.8332666666666666,0.0001,0.9999,-0.13173623063867268,-1.0966390047793213
101,0.16673333333333332,0.8332666666666666,0.041758333333333335,0.9582416666666667,-2.586753977096654,-3.603157430170711
102,0.16673333333333332,0.8332666666666666,0.08341666666666667,0.9165833333333333,-3.876385789203285,-4.944289921210714
103,0.16673333333333332,0.8332666666666666,0.125075,0.874925,-4.760364371713898,-5.879769182654739
104,0.16673333333333332,0.8332666666666666,0.16673333333333332,0.8332666666666666,-5.401019102574143,-6.571924592448376
105,0.16673333333333332,0.8332666666666666,0.20839166666666664,0.7916083333333332,-5.874289069379973,-7.096695238187605
106,0.16673333333333332,0.8332666666666666,0.25005,0.74995,-6.223813339457365,-7.497720187198407
107,0.16673333333333332,0.8332666666666666,0.2917083333333333,0.7082916666666667,-6.477368557142331,-7.802776083816756
108,0.16673333333333332,0.8332666666666666,0.33336666666666664,0.6666333333333333,-6.653630280648784,-8.030538486256615
109,0.16673333333333332,0.8332666666666666,0.375025,0.624975,-6.765455174230798,-8.193864058772004
110,0.16673333333333332,0.8332666666666666,0.4166833333333333,0.5833166666666666,-6.8216424985650725,-8.301552062039686
111,0.16673333333333332,0.8332666666666666,0.45834166666666665,0.5416583333333334,-6.827932521071702,-8.359342763479711
112,0.16673333333333332,0.8332666666666666,0.5,0.5,-6.787574664885611,-8.370485586227018
113,0.16673333333333332,0.8332666666666666,0.5416583333333334,0.45834166666666665,-6.701621674412273,-8.33603327468707
114,0.16673333333333332,0.8332666666666666,0.5833166666666666,0.4166833333333333,-6.5690208052462005,-8.254933084454409
115,0.16673333333333332,0.8332666666666666,0.624975,0.375025,-6.386522634252497,-8.123935592394089
116,0.16673333333333332,0.8332666666666666,0.6666333333333333,0.33336666666666664,-6.148386894011061,-7.937300531086061
117,0.16673333333333332,0.8332666666666666,0.7082916666666667,0.2917083333333333,-5.845814323845168,-7.686228639853561
118,0.16673333333333332,0.8332666666666666,0.74995,0.25005,-5.465948259500781,-7.357863254442567
119,0.16673333333333332,0.8332666666666666,0.7916083333333332,0.20839166666666664,-4.990113142763949,-6.933528816639136
120,0.16673333333333332,0.8332666666666666,0.8332666666666666,0.16673333333333332,-4.390532329298683,-6.38544868210726
121,0.16673333333333332,0.8332666666666666,0.874925,0.125075,-3.623566751779009,-5.669983783520988
122,0.16673333333333332,0.8332666666666666,0.9165833333333333,0.08341666666666667,-2.6132773226089565,-4.711195033284328
123,0.16673333333333332,0.8332666666666666,0.9582416666666667,0.041758333333333335,-1.1973346638429074,-3.346753053451678
124,0.16673333333333332,0.8332666666666666,0.9999,0.0001,1.38399392927451,-0.8169251392676546
125,0.20839166666666664,0.7916083333333332,0.0001,0.9999,0.6042407443642901,-1.0776980267321272
126,0.20839166666666664,0.7916083333333332,0.041758333333333335,0.9582416666666667,-1.8350469774286875,-3.585653320436306
127,0.20839166666666664,0.7916083333333332,0.08341666666666667,0.9165833333333333,-3.108948764870295,-4.928222679789099
128,0.20839166666666664,0.7916083333333332,0.125075,0.874925,-3.9771973227159094,-5.865138809545913
129,0.20839166666666664,0.7916083333333332,0.16673333333333332,0.8332666666666666,-4.60212202891114,-6.558731087652339
130,0.20839166666666664,0.7916083333333332,0.20839166666666664,0.7916083333333332,-5.05966197105197,-7.084938601704357
131,0.20839166666666664,0.7916083333333332,0.25005,0.74995,-5.393456216464358,-7.4874004190279475
132,0.20839166666666664,0.7916083333333332,0.2917083333333333,0.7082916666666667,-5.6312814094843056,-7.793893183959085
133,0.20839166666666664,0.7916083333333332,0.33336666666666664,0.6666333333333333,-5.791813108325748,-8.023092454711733
134,0.20839166666666664,0.7916083333333332,0.375025,0.624975,-5.887907977242737,-8.187854895539912
135,0.20839166666666664,0.7916083333333332,0.4166833333333333,0.5833166666666666,-5.928365276912011,-8.296979767120384
136,0.20839166666666664,0.7916083333333332,0.45834166666666665,0.5416583333333334,-5.918925274753629,-8.356207336873197
137,0.20839166666666664,0.7916083333333332,0.5,0.5,-5.862837393902527,-8.368787027933292
138,0.20839166666666664,0.7916083333333332,0.5416583333333334,0.45834166666666665,-5.761154378764186,-8.335771584706134
139,0.20839166666666664,0.7916083333333332,0.5833166666666666,0.4166833333333333,-5.612823484933109,-8.256108262786261
140,0.20839166666666664,0.7916083333333332,0.624975,0.375025,-5.414595289274377,-8.126547639038732
141,0.20839166666666664,0.7916083333333332,0.6666333333333333,0.33336666666666664,-5.1607295243679445,-7.941349446043492
142,0.20839166666666664,0.7916083333333332,0.7082916666666667,0.2917083333333333,-4.842426929537048,-7.691714423123781
143,0.20839166666666664,0.7916083333333332,0.74995,0.25005,-4.446830840527646,-7.364785906025575
144,0.20839166666666664,0.7916083333333332,0.7916083333333332,0.20839166666666664,-3.9552656991257997,-6.941888336534932
145,0.20839166666666664,0.7916083333333332,0.8332666666666666,0.16673333333333332,-3.3399548609955225,-6.3952450703158465
146,0.20839166666666664,0.7916083333333332,0.874925,0.125075,-2.5572592588108414,-5.681217040042364
147,0.20839166666666664,0.7916083333333332,0.9165833333333333,0.08341666666666667,-1.5312398049757796,-4.7238651581184925
148,0.20839166666666664,0.7916083333333332,0.9582416666666667,0.041758333333333335,-0.09956712154472314,-3.3608600465986314
149,0.20839166666666664,0.7916083333333332,0.9999,0.0001,2.497491496237707,-0.832469000727397
150,0.25005,0.74995,0.0001,0.9999,1.429255081373464,-1.0587570486849336
151,0.25005,0.74995,0.041758333333333335,0.9582416666666667,-0.9943026157545027,-3.5681492107019013
152,0.25005,0.74995,0.08341666666666667,0.9165833333333333,-2.2524743785311045,-4.912155438367483
153,0.25005,0.74995,0.125075,0.874925,-3.1049929117117117,-5.850508436437086
154,0.25005,0.74995,0.16673333333333332,0.8332666666666666,-3.714187593241924,-6.545537582856302
155,0.25005,0.74995,0.20839166666666664,0.7916083333333332,-4.1559975107177465,-7.073181965221107
156,0.25005,0.74995,0.25005,0.74995,-4.47406173146512,-7.477080650857488
157,0.25005,0.74995,0.2917083333333333,0.7082916666666667,-4.696156899820064,-7.785010284101413
158,0.25005,0.74995,0.33336666666666664,0.6666333333333333,-4.840958573996506,-8.015646423166853
159,0.25005,0.74995,0.375025,0.624975,-4.92132341824848,-8.18184573230782
160,0.25005,0.74995,0.4166833333333333,0.5833166666666666,-4.946050693252747,-8.29240747220108
161,0.25005,0.74995,0.45834166666666665,0.5416583333333334,-4.920880666429358,-8.353071910266683
162,0.25005,0.74995,0.5,0.5,-4.849062760913242,-8.367088469639567
163,0.25005,0.74995,0.5416583333333334,0.45834166666666665,-4.731649721109886,-8.335509894725197
164,0.25005,0.74995,0.5833166666666666,0.4166833333333333,-4.567588802613805,-8.257283441118116
165,0.25005,0.74995,0.624975,0.375025,-4.3536305822900765,-8.129159685683373
166,0.25005,0.74995,0.6666333333333333,0.33336666666666664,-4.084034792718615,-7.945398361000922
167,0.25005,0.74995,0.7082916666666667,0.2917083333333333,-3.750002173222704,-7.697200206394
168,0.25005,0.74995,0.74995,0.25005,-3.3386760595482983,-7.371708557608583
169,0.25005,0.74995,0.7916083333333332,0.20839166666666664,-2.831380893481448,-6.95024785643073
170,0.25005,0.74995,0.8332666666666666,0.16673333333333332,-2.2003400306861565,-6.405041458524433
171,0.25005,0.74995,0.874925,0.125075,-1.401914403836475,-5.69245029656374
172,0.25005,0.74995,0.9165833333333333,0.08341666666666667,-0.3601649253363952,-4.736535282952657
173,0.25005,0.74995,0.9582416666666667,0.041758333333333335,1.0872377827596615,-3.3749670397455853
174,0.25005,0.74995,0.9999,0.0001,3.7000264252071116,-0.8480128621871392
175,0.2917083333333333,0.7082916666666667,0.0001,0.9999,2.315530136052857,-1.0398160706377395
176,0.2917083333333333,0.7082916666666667,0.041758333333333335,0.9582416666666667,-0.09229753641010774,-3.550645100967497
177,0.2917083333333333,0.7082916666666667,0.08341666666666667,0.9165833333333333,-1.3347392745216844,-4.896088196945867
178,0.2917083333333333,0.7082916666666667,0.125075,0.874925,-2.171527783037291,-5.835878063328259
179,0.2917083333333333,0.7082916666666667,0.16673333333333332,0.8332666666666666,-2.7649924399024997,-6.532344078060264
180,0.2917083333333333,0.7082916666666667,0.20839166666666664,0.7916083333333332,-3.1910723327133006,-7.061425328737858
181,0.2917083333333333,0.7082916666666667,0.25005,0.74995,-3.4934065287956706,-7.466760882687028
182,0.2917083333333333,0.7082916666666667,0.2917083333333333,0.7082916666666667,-3.6997716724856033,-7.776127384243742
183,0.2917083333333333,0.7082916666666667,0.33336666666666664,0.6666333333333333,-3.8288433219970344,-8.00820039162197
184,0.2917083333333333,0.7082916666666667,0.375025,0.624975,-3.8934781415840014,-8.175836569075729
185,0.2917083333333333,0.7082916666666667,0.4166833333333333,0.5833166666666666,-3.9024753919232538,-8.287835177281774
186,0.2917083333333333,0.7082916666666667,0.45834166666666665,0.5416583333333334,-3.8615753404348503,-8.34993648366017
187,0.2917083333333333,0.7082916666666667,0.5,0.5,-3.774027410253737,-8.36538991134584
188,0.2917083333333333,0.7082916666666667,0.5416583333333334,0.45834166666666665,-3.6408843457853663,-8.33524820474426
189,0.2917083333333333,0.7082916666666667,0.5833166666666666,0.4166833333333333,-3.461093402624268,-8.258458619449968
190,0.2917083333333333,0.7082916666666667,0.624975,0.375025,-3.2314051576355247,-8.131771732328012
191,0.2917083333333333,0.7082916666666667,0.6666333333333333,0.33336666666666664,-2.9460793433990666,-7.9494472759583505
192,0.2917083333333333,0.7082916666666667,0.7082916666666667,0.2917083333333333,-2.596316699238148,-7.702685989664219
193,0.2917083333333333,0.7082916666666667,0.74995,0.25005,-2.1692605608987314,-7.378631209191592
194,0.2917083333333333,0.7082916666666667,0.7916083333333332,0.20839166666666664,-1.646235370166874,-6.958607376326526
195,0.2917083333333333,0.7082916666666667,0.8332666666666666,0.16673333333333332,-0.9994644827065748,-6.414837846733019
196,0.2917083333333333,0.7082916666666667,0.874925,0.125075,-0.18530883119187536,-5.703683553085115
197,0.2917083333333333,0.7082916666666667,0.9165833333333333,0.08341666666666667,0.8721706719732119,-4.749205407786821
198,0.2917083333333333,0.7082916666666667,0.9582416666666667,0.041758333333333335,2.3353034047342867,-3.3890740328925393
199,0.2917083333333333,0.7082916666666667,0.9999,0.0001,4.963822071846742,-0.8635567236468815
200,0.33336666666666664,0.6666333333333333,0.0001,0.9999,3.244390350188521,-1.0208750925905452
201,0.33336666666666664,0.6666333333333333,0.041758333333333335,0.9582416666666667,0.852292702390578,-3.5331409912330916
202,0.33336666666666664,0.6666333333333333,0.08341666666666667,0.9165833333333333,-0.37441901105600195,-4.880020955524252
203,0.33336666666666664,0.6666333333333333,0.125075,0.874925,-1.1954774949065872,-5.821247690219432
204,0.33336666666666664,0.6666333333333333,0.16673333333333332,0.8332666666666666,-1.7732121271067847,-6.519150573264226
205,0.33336666666666664,0.6666333333333333,0.20839166666666664,0.7916083333333332,-2.183561995252578,-7.04966869225461
206,0.33336666666666664,0.6666333333333333,0.25005,0.74995,-2.4701661666699444,-7.4564411145165685
207,0.33336666666666664,0.6666333333333333,0.2917083333333333,0.7082916666666667,-2.660801285694859,-7.767244484386071
208,0.33336666666666664,0.6666333333333333,0.33336666666666664,0.6666333333333333,-2.7741429105412827,-8.00075436007709
209,0.33336666666666664,0.6666333333333333,0.375025,0.624975,-2.8230477054632424,-8.169827405843638
210,0.33336666666666664,0.6666333333333333,0.4166833333333333,0.5833166666666666,-2.81631493113748,-8.283262882362472
211,0.33336666666666664,0.6666333333333333,0.45834166666666665,0.5416583333333334,-2.7596848549840765,-8.346801057053653
212,0.33336666666666664,0.6666333333333333,0.5,0.5,-2.656406900137945,-8.363691353052115
213,0.33336666666666664,0.6666333333333333,0.5416583333333334,0.45834166666666665,-2.5075338110045635,-8.334986514763324
214,0.33336666666666664,0.6666333333333333,0.5833166666666666,0.4166833333333333,-2.3120128431784615,-8.25963379778182
215,0.33336666666666664,0.6666333333333333,0.624975,0.375025,-2.0665945735247107,-8.134383778972653
216,0.33336666666666664,0.6666333333333333,0.6666333333333333,0.33336666666666664,-1.7655387346232416,-7.95349619091578
217,0.33336666666666664,0.6666333333333333,0.7082916666666667,0.2917083333333333,-1.400046065797305,-7.708171772934438
218,0.33336666666666664,0.6666333333333333,0.74995,0.25005,-0.9572599027928881,-7.3855538607746
219,0.33336666666666664,0.6666333333333333,0.7916083333333332,0.20839166666666664,-0.418504687396009,-6.966966896222323
220,0.33336666666666664,0.6666333333333333,0.8332666666666666,0.16673333333333332,0.2439962247292975,-6.424634234941605
221,0.33336666666666664,0.6666333333333333,0.874925,0.125075,1.073881900909008,-5.714916809606491
222,0.33336666666666664,0.6666333333333333,0.9165833333333333,0.08341666666666667,2.1470914287390954,-4.7618755326209845
223,0.33336666666666664,0.6666333333333333,0.9582416666666667,0.041758333333333335,3.625954186165181,-3.403181026039493
224,0.33336666666666664,0.6666333333333333,0.9999,0.0001,6.270202877942648,-0.8791005851066234
225,0.375025,0.624975,0.0001,0.9999,4.2029790595264345,-1.001934114543351
226,0.375025,0.624975,0.041758333333333335,0.9582416666666667,1.8266114363934989,-3.515636881498687
227,0.375025,0.624975,0.08341666666666667,0.9165833333333333,0.6156297476119263,-4.863953714102636
228,0.375025,0.624975,0.125075,0.874925,-0.18969871157365503,-5.8066173171106055
229,0.375025,0.624975,0.16673333333333332,0.8332666666666666,-0.7517033191088451,-6.505957068468189
230,0.375025,0.624975,0.20839166666666664,0.7916083333333332,-1.1463231625896313,-7.037912055771361
231,0.375025,0.624975,0.25005,0.74995,-1.4171973093419794,-7.446121346346109
232,0.375025,0.624975,0.2917083333333333,0.7082916666666667,-1.5921024037018903,-7.7583615845284
233,0.375025,0.624975,0.33336666666666664,0.6666333333333333,-1.6897140038832994,-7.993308328532208
234,0.375025,0.624975,0.375025,0.624975,-1.722888774140248,-8.163818242611544
235,0.375025,0.624975,0.4166833333333333,0.5833166666666666,-1.700425975149475,-8.278690587443167
236,0.375025,0.624975,0.45834166666666665,0.5416583333333334,-1.6280658743310639,-8.34366563044714
237,0.375025,0.624975,0.5,0.5,-1.5090578948199145,-8.361992794758388
238,0.375025,0.624975,0.5416583333333334,0.45834166666666665,-1.3444547810215326,-8.334724824782386
239,0.375025,0.624975,0.5833166666666666,0.4166833333333333,-1.1332037885304196,-8.260808976113672
240,0.375025,0.624975,0.624975,0.375025,-0.8720554942116543,-8.136995825617294
241,0.375025,0.624975,0.6666333333333333,0.33336666666666664,-0.5552696306451743,-7.957545105873211
242,0.375025,0.624975,0.7082916666666667,0.2917083333333333,-0.17404693715423747,-7.713657556204657
243,0.375025,0.624975,0.74995,0.25005,0.284469250515194,-7.392476512357608
244,0.375025,0.624975,0.7916083333333332,0.20839166666666664,0.8389544905770769,-6.97532641611812
245,0.375025,0.624975,0.8332666666666666,0.16673333333333332,1.5171854273673908,-6.434430623150192
246,0.375025,0.624975,0.874925,0.125075,2.362801128212112,-5.726150066127866
247,0.375025,0.624975,0.9165833333333333,0.08341666666666667,3.4517406807072213,-4.774545657455149
248,0.375025,0.624975,0.9582416666666667,0.041758333333333335,4.946333462798314,-3.4172880191864468
249,0.375025,0.624975,0.9999,0.0001,7.606312179240788,-0.8946444465663659
250,0.4166833333333333,0.5833166666666666,0.0001,0.9999,5.182497003389827,-0.9829931364961568
251,0.4166833333333333,0.5833166666666666,0.041758333333333335,0.9582416666666667,2.821859404921902,-3.4981327717642823
252,0.4166833333333333,0.5833166666666666,0.08341666666666667,0.9165833333333333,1.6266077408053476,-4.8478864726810205
253,0.4166833333333333,0.5833166666666666,0.125075,0.874925,0.8370093062847843,-5.7919869440017795
254,0.4166833333333333,0.5833166666666666,0.16673333333333332,0.8332666666666666,0.29073472341459805,-6.492763563672152
255,0.4166833333333333,0.5833166666666666,0.20839166666666664,0.7916083333333332,-0.08815509540117716,-7.026155419288112
256,0.4166833333333333,0.5833166666666666,0.25005,0.74995,-0.34329921748851433,-7.435801578175649
257,0.4166833333333333,0.5833166666666666,0.2917083333333333,0.7082916666666667,-0.5024742871834142,-7.749478684670728
258,0.4166833333333333,0.5833166666666666,0.33336666666666664,0.6666333333333333,-0.5843558626998195,-7.985862296987326
259,0.4166833333333333,0.5833166666666666,0.375025,0.624975,-0.6018006082917644,-8.15780907937945
260,0.4166833333333333,0.5833166666666666,0.4166833333333333,0.5833166666666666,-0.5636077846359804,-8.274118292523863
261,0.4166833333333333,0.5833166666666666,0.45834166666666665,0.5416583333333334,-0.4755176591525583,-8.340530203840625
262,0.4166833333333333,0.5833166666666666,0.5,0.5,-0.34077965497639795,-8.360294236464663
263,0.4166833333333333,0.5833166666666666,0.5416583333333334,0.45834166666666665,-0.16044651651300512,-8.33446313480145
264,0.4166833333333333,0.5833166666666666,0.5833166666666666,0.4166833333333333,0.06653450064311883,-8.261984154445525
265,0.4166833333333333,0.5833166666666666,0.624975,0.375025,0.34341281962688797,-8.139607872261937
266,0.4166833333333333,0.5833166666666666,0.6666333333333333,0.33336666666666664,0.675928707858386,-7.961594020830642
267,0.4166833333333333,0.5833166666666666,0.7082916666666667,0.2917083333333333,1.0728814260143267,-7.7191433394748765
268,0.4166833333333333,0.5833166666666666,0.74995,0.25005,1.547127638348769,-7.3993991639406165
269,0.4166833333333333,0.5833166666666666,0.7916083333333332,0.20839166666666664,2.11734290307567,-6.9836859360139165
270,0.4166833333333333,0.5833166666666666,0.8332666666666666,0.16673333333333332,2.811303864530995,-6.444227011358778
271,0.4166833333333333,0.5833166666666666,0.874925,0.125075,3.67264959004072,-5.737383322649242
272,0.4166833333333333,0.5833166666666666,0.9165833333333333,0.08341666666666667,4.777319167200837,-4.787215782289312
273,0.4166833333333333,0.5833166666666666,0.9582416666666667,0.041758333333333335,5.612299116476088,-3.4313950123334003
274,0.4166833333333333,0.5833166666666666,0.9999,0.0001,7.245939556960444,-0.9101883080261082
275,0.45834166666666665,0.5416583333333334,0.0001,0.9999,6.177203914358669,-0.964052158448963
276,0.45834166666666665,0.5416583333333334,0.041758333333333335,0.9582416666666667,3.8322963405557466,-3.4806286620298774
277,0.45834166666666665,0.5416583333333334,0.08341666666666667,0.9165833333333333,2.6527747011041924,-4.831819231259406
278,0.45834166666666665,0.5416583333333334,0.125075,0.874925,1.8789062912486472,-5.777356570892953
